"","from_skill","to_skill","link_probability","start_skill_relevance","end_skill_relevance","skillType_from","reuseLevel_from","skillType_to","reuseLevel_to"
"3777","quality assurance procedures","root cause analysis",0.99,61,16,"knowledge","cross-sector","knowledge","cross-sector"
"3778","quality assurance procedures","strategic planning",0.98,61,31,"knowledge","cross-sector","knowledge","cross-sector"
"3779","quality assurance procedures","knowledge management",1,61,19,"knowledge","cross-sector","knowledge","sector-specific"
"3780","quality assurance procedures","lean manufacturing",1,61,72,"knowledge","cross-sector","knowledge","cross-sector"
"3781","quality assurance procedures","troubleshoot",1,61,64,"knowledge","cross-sector","skill/competence","cross-sector"
"3782","quality assurance procedures","guide staff",1,61,23,"knowledge","cross-sector","skill/competence","occupation-specific"
"3783","quality assurance procedures","process data",1,61,16,"knowledge","cross-sector","skill/competence","cross-sector"
"3784","quality assurance procedures","database",0.98,61,154,"knowledge","cross-sector","knowledge","cross-sector"
"3785","quality assurance procedures","express yourself creatively",0.98,61,56,"knowledge","cross-sector","skill/competence","transversal"
"3786","quality assurance procedures","delegate responsibilities",1,61,14,"knowledge","cross-sector","skill/competence","transversal"
"3787","quality assurance procedures","company policies",0.98,61,23,"knowledge","cross-sector","knowledge","sector-specific"
"3788","quality assurance procedures","service-oriented modelling",1,61,71,"knowledge","cross-sector","knowledge","sector-specific"
"3789","quality assurance procedures","ICT system integration",1,61,50,"knowledge","cross-sector","knowledge","sector-specific"
"3790","quality assurance procedures","cost management",1,61,21,"knowledge","cross-sector","knowledge","sector-specific"
"3791","quality assurance procedures","mentor individuals",0.99,61,25,"knowledge","cross-sector","skill/competence","cross-sector"
"3792","quality assurance procedures","computer science",1,61,160,"knowledge","cross-sector","knowledge","cross-sector"
"3793","quality assurance procedures","repossession",1,61,25,"knowledge","cross-sector","knowledge","cross-sector"
"3794","quality assurance procedures","entrepreneurship",1,61,37,"knowledge","cross-sector","knowledge","cross-sector"
"3795","quality assurance procedures","schedule production",1,61,19,"knowledge","cross-sector","skill/competence","cross-sector"
"3796","quality assurance procedures","team building",1,61,45,"knowledge","cross-sector","knowledge","occupation-specific"
"3797","quality assurance procedures","programme work according to incoming orders",0.99,61,145,"knowledge","cross-sector","skill/competence","sector-specific"
"3798","quality assurance procedures","show initiative",1,61,21,"knowledge","cross-sector","skill/competence","transversal"
"3799","quality assurance procedures","industrial software",1,61,14,"knowledge","cross-sector","knowledge","cross-sector"
"3800","quality assurance procedures","work in textile manufacturing teams",1,61,12,"knowledge","cross-sector","skill/competence","sector-specific"
"3801","quality assurance procedures","communicate with customers",1,61,25,"knowledge","cross-sector","skill/competence","cross-sector"
"3802","quality assurance procedures","leasing process",1,61,25,"knowledge","cross-sector","knowledge","cross-sector"
"3803","quality assurance procedures","business intelligence",1,61,78,"knowledge","cross-sector","knowledge","cross-sector"
"3804","quality assurance procedures","management department processes",0.99,61,17,"knowledge","cross-sector","knowledge","cross-sector"
"3805","quality assurance procedures","manufacturing processes",1,61,16,"knowledge","cross-sector","knowledge","cross-sector"
"3806","quality assurance procedures","manage several projects",1,61,46,"knowledge","cross-sector","skill/competence","cross-sector"
"3807","quality assurance procedures","social sciences",1,61,19,"knowledge","cross-sector","knowledge","cross-sector"
"3808","quality assurance procedures","work in an international environment",1,61,21,"knowledge","cross-sector","skill/competence","sector-specific"
"3809","quality assurance procedures","market research",1,61,18,"knowledge","cross-sector","knowledge","cross-sector"
"3810","quality assurance procedures","perform procurement processes",0.97,61,42,"knowledge","cross-sector","skill/competence","cross-sector"
"3811","quality assurance procedures","ICT system programming",1,61,18,"knowledge","cross-sector","knowledge","sector-specific"
"3812","quality assurance procedures","implement ICT recovery system",1,61,16,"knowledge","cross-sector","skill/competence","sector-specific"
"3813","quality assurance procedures","geometry",0.98,61,15,"knowledge","cross-sector","knowledge","cross-sector"
"3814","quality assurance procedures","work in teams",1,61,51,"knowledge","cross-sector","skill/competence","transversal"
"3815","quality assurance procedures","production processes",1,61,17,"knowledge","cross-sector","knowledge","cross-sector"
"3816","quality assurance procedures","mechanical engineering",1,61,49,"knowledge","cross-sector","knowledge","sector-specific"
"3817","quality assurance procedures","integrated circuits",1,61,13,"knowledge","cross-sector","knowledge","cross-sector"
"3818","quality assurance procedures","environmental engineering",0.99,61,129,"knowledge","cross-sector","knowledge","cross-sector"
"3819","quality assurance procedures","surveying",1,61,23,"knowledge","cross-sector","knowledge","cross-sector"
"3820","quality assurance procedures","quality control systems",1,61,10,"knowledge","cross-sector","knowledge","sector-specific"
"3821","quality assurance procedures","business knowledge",1,61,18,"knowledge","cross-sector","knowledge","sector-specific"
"3822","quality assurance procedures","data analytics",1,61,68,"knowledge","cross-sector","knowledge","cross-sector"
"3823","quality assurance procedures","machine learning",1,61,58,"knowledge","cross-sector","knowledge","cross-sector"
"3824","quality assurance procedures","sales activities",1,61,18,"knowledge","cross-sector","knowledge","sector-specific"
"3825","quality assurance procedures","securities",1,61,182,"knowledge","cross-sector","knowledge","cross-sector"
"3826","quality assurance procedures","manage a team",1,61,28,"knowledge","cross-sector","skill/competence","cross-sector"
"3827","quality assurance procedures","manage quantitative data",1,61,12,"knowledge","cross-sector","skill/competence","cross-sector"
"3828","quality assurance procedures","ethics",1,61,20,"knowledge","cross-sector","knowledge","cross-sector"
"3829","quality assurance procedures","financial analysis",0.99,61,28,"knowledge","cross-sector","knowledge","cross-sector"
"3830","quality assurance procedures","think innovately",1,61,110,"knowledge","cross-sector","skill/competence","transversal"
"3831","quality assurance procedures","energy efficiency",1,61,11,"knowledge","cross-sector","knowledge","sector-specific"
"3832","quality assurance procedures","office software",1,61,11,"knowledge","cross-sector","knowledge","cross-sector"
"3833","quality assurance procedures","work independently",1,61,107,"knowledge","cross-sector","skill/competence","transversal"
"3834","quality assurance procedures","algorithms",0.99,61,29,"knowledge","cross-sector","knowledge","cross-sector"
"3835","quality assurance procedures","manage schedule of tasks",1,61,12,"knowledge","cross-sector","skill/competence","cross-sector"
"3836","quality assurance procedures","financial jurisdiction",1,61,22,"knowledge","cross-sector","knowledge","cross-sector"
"3837","quality assurance procedures","deep learning",1,61,14,"knowledge","cross-sector","knowledge","cross-sector"
"3838","quality assurance procedures","robotics",1,61,35,"knowledge","cross-sector","knowledge","cross-sector"
"3839","quality assurance procedures","conflict management",0.99,61,33,"knowledge","cross-sector","knowledge","cross-sector"
"3840","quality assurance procedures","design thinking",1,61,30,"knowledge","cross-sector","knowledge","cross-sector"
"3841","quality assurance procedures","financial management",1,61,33,"knowledge","cross-sector","knowledge","cross-sector"
"3842","quality assurance procedures","customer insight",1,61,10,"knowledge","cross-sector","knowledge","sector-specific"
"3843","quality assurance procedures","manage contracts",1,61,35,"knowledge","cross-sector","skill/competence","cross-sector"
"3844","quality assurance procedures","industrial engineering",1,61,24,"knowledge","cross-sector","knowledge","cross-sector"
"3845","quality assurance procedures","operating systems",1,61,10,"knowledge","cross-sector","knowledge","sector-specific"
"3846","quality assurance procedures","build networks",1,61,10,"knowledge","cross-sector","skill/competence","transversal"
"3847","quality assurance procedures","think analytically",1,61,24,"knowledge","cross-sector","skill/competence","transversal"
"3848","quality assurance procedures","cloud technologies",1,61,33,"knowledge","cross-sector","knowledge","sector-specific"
"3849","quality assurance procedures","manage the customer experience",1,61,10,"knowledge","cross-sector","skill/competence","cross-sector"
"3850","quality assurance procedures","basic chemicals",1,61,15,"knowledge","cross-sector","knowledge","cross-sector"
